account_id,customer_id,count_of_tran_last_180days,CreditInflow_last_180days,Debitoutflow_last_180days,Count_of_Dr_tran_last_180days,product_name,product_code,On_App,On_USSD,On_Business_app,clear_balance,has_card,Payday_loan,Salary_loan,Device_loan,child_account,teenager_account,School_fees_advance,NYSC_loan,Eventss,Dataa,Bills,Travels,Airtime,HealthConnect,Insurance,ExpenseTracker,QR_pay,Evoucher,Movies,Marital_status,Age
ACC104261,CUST204261,5,0.0,345989.02,0,Salary,P001,Active,Inactive,Inactive,360814.13,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,No,Married,53
ACC104262,CUST204262,0,547063.43,675822.28,1,Salary,P002,,,,451387.27,Yes,No,No,,No,No,No,No,No,,No,No,No,No,No,No,Yes,No,No,Married,54
ACC104263,CUST204263,0,511301.53,0.0,0,Youth,P002,Inactive,Inactive,Inactive,0.0,Yes,No,No,,No,No,,No,No,No,No,No,No,No,,No,No,No,No,Married,60
ACC104264,CUST204264,1,811669.99,152206.81,0,Youth,P003,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,,No,No,,,No,No,No,No,No,,Yes,,26
ACC104265,CUST204265,0,0.0,254905.66,0,Current,P002,Inactive,Inactive,,0.0,No,No,No,Yes,No,No,No,,No,No,No,No,,No,No,,No,No,,Single,64
ACC104266,CUST204266,1,0.0,0.0,1,Current,P002,Inactive,Inactive,,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Married,67
ACC104267,CUST204267,0,0.0,0.0,6,Salary,P003,Inactive,Inactive,Active,0.0,No,No,No,No,No,No,No,No,No,,No,No,No,,No,No,No,No,Yes,Single,59
ACC104268,CUST204268,5,0.0,651535.4,1,Savings,P003,Inactive,Inactive,Inactive,18129.76,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,No,No,No,Married,41
ACC104269,CUST204269,10,0.0,0.0,0,Youth,P002,Inactive,,,0.0,No,No,No,No,No,No,No,No,No,No,,No,,,No,No,No,No,No,Single,43
ACC104270,CUST204270,1,0.0,272439.19,30,Current,P002,Inactive,Inactive,Inactive,15612.63,No,No,No,Yes,No,No,,No,No,No,No,No,No,No,,,No,No,No,Single,20
ACC104271,CUST204271,20,0.0,0.0,1,Salary,P003,Active,Inactive,Inactive,191003.32,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Married,62
ACC104272,CUST204272,0,92819.49,0.0,3,Salary,P003,Inactive,Active,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Single,0
ACC104273,CUST204273,0,0.0,0.0,1,Salary,P001,,Inactive,Inactive,0.0,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Single,23
ACC104274,CUST204274,1,113525.58,0.0,30,Youth,P001,,Active,Inactive,0.0,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Married,0
ACC104275,CUST204275,1,0.0,0.0,3,Youth,P001,,Inactive,Inactive,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Married,55
ACC104276,CUST204276,0,0.0,0.0,0,Youth,P003,Inactive,,Inactive,0.0,No,No,,No,,No,,No,No,No,No,No,No,No,No,No,No,No,No,Single,60
ACC104277,CUST204277,0,0.0,185378.52,0,Savings,P003,Active,Inactive,,371959.02,Yes,No,No,No,No,No,No,No,,No,,No,No,No,No,No,,No,No,Married,49
ACC104278,CUST204278,0,0.0,0.0,1,Youth,P003,Inactive,Inactive,,0.0,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,No,No,Single,28
ACC104279,CUST204279,0,0.0,0.0,0,Salary,P001,,,,0.0,No,,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,Married,22
ACC104280,CUST204280,0,0.0,0.0,1,Youth,P002,,Inactive,Inactive,70966.54,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,Married,61
ACC104281,CUST204281,2,560592.46,155266.15,0,Savings,P002,Inactive,Inactive,Inactive,113328.12,No,No,No,No,No,,,No,No,No,No,No,No,No,No,No,No,,Yes,Single,28
ACC104282,CUST204282,0,479089.72,436187.57,0,Savings,P002,,Inactive,Inactive,361876.23,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,,Married,53
ACC104283,CUST204283,0,0.0,504205.74,0,Salary,P003,,,Inactive,150333.7,No,No,No,,No,No,No,No,No,No,No,No,,No,No,,No,No,No,,63
ACC104284,CUST204284,1,602704.27,0.0,3,Current,P002,Inactive,Active,,0.0,No,No,,No,No,No,No,Yes,,No,No,No,No,No,No,No,No,No,No,Divorced,59
ACC104285,CUST204285,1,884444.91,0.0,3,Youth,P002,,,,0.0,No,No,No,No,No,No,No,,No,No,,No,No,No,No,No,,No,No,Married,57
ACC104286,CUST204286,5,581842.52,615100.0,0,Youth,P003,Inactive,Inactive,Active,0.0,Yes,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,No,Married,66
ACC104287,CUST204287,1,414815.08,424310.02,0,Savings,P003,Inactive,Active,,126284.39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,33
ACC104288,CUST204288,0,0.0,0.0,0,Savings,P003,Inactive,Inactive,Inactive,224483.34,No,,,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,No,Divorced,18
ACC104289,CUST204289,5,0.0,0.0,0,Current,P003,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,,,No,,No,No,,No,No,No,No,,No,Married,44
ACC104290,CUST204290,1,0.0,0.0,0,Savings,P003,,Active,Inactive,0.0,No,No,No,No,No,No,No,,No,,No,No,No,No,,No,No,No,No,Single,39
ACC104291,CUST204291,0,0.0,0.0,3,Savings,P001,,Inactive,,122292.43,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Single,22
ACC104292,CUST204292,1,0.0,196949.15,6,Savings,P003,Active,Inactive,Active,0.0,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,,No,No,No,No,Single,0
ACC104293,CUST204293,10,0.0,0.0,0,Savings,P002,Inactive,,Inactive,0.0,,No,No,No,No,No,No,No,No,No,,No,,Yes,No,No,No,Yes,No,Single,25
ACC104294,CUST204294,0,641535.65,0.0,0,Current,P002,Inactive,Inactive,Active,0.0,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,Single,0
ACC104295,CUST204295,0,601306.88,0.0,1,Youth,P001,Inactive,Inactive,,0.0,No,Yes,No,Yes,No,No,No,Yes,,No,,No,No,No,No,No,No,No,,Married,68
ACC104296,CUST204296,0,368305.28,304008.65,12,Youth,P003,Inactive,,Active,232923.43,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,,No,,Married,44
ACC104297,CUST204297,0,534784.7,227968.24,6,Youth,P002,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,,No,No,No,No,No,No,,No,No,No,No,No,,Divorced,24
ACC104298,CUST204298,0,330324.44,596935.34,0,Youth,P002,Inactive,Inactive,Inactive,0.0,Yes,,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Single,33
ACC104299,CUST204299,1,0.0,0.0,0,Youth,P003,,Inactive,Inactive,138996.19,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,,60
ACC104300,CUST204300,0,0.0,431807.25,0,Salary,P001,Inactive,Inactive,,479966.26,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,59
ACC104301,CUST204301,10,0.0,0.0,1,Salary,P003,Inactive,,Inactive,0.0,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,Married,69
ACC104302,CUST204302,2,238053.61,0.0,1,Savings,P003,Inactive,Active,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,35
ACC104303,CUST204303,1,0.0,0.0,0,Salary,P003,Inactive,Inactive,Inactive,0.0,Yes,,No,No,No,,No,No,No,No,,No,No,No,,No,,No,No,Single,34
ACC104304,CUST204304,5,796247.32,0.0,6,Youth,P003,,Inactive,Inactive,0.0,Yes,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,No,Yes,Widowed,23
ACC104305,CUST204305,0,0.0,0.0,0,Savings,P003,Inactive,Inactive,,0.0,No,No,,No,No,No,No,,No,No,No,,No,,No,No,No,No,No,Single,60
ACC104306,CUST204306,0,0.0,514965.3,30,Youth,P001,Inactive,Inactive,,99980.03,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,,Married,49
ACC104307,CUST204307,1,617538.98,0.0,0,Youth,P002,Inactive,Inactive,Inactive,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,Single,39
ACC104308,CUST204308,5,0.0,0.0,0,Savings,P003,,Inactive,Inactive,0.0,No,Yes,No,,,No,,,No,No,No,,No,No,No,No,No,No,Yes,Single,27
ACC104309,CUST204309,2,0.0,0.0,0,Youth,P002,Inactive,Inactive,Active,0.0,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,35
ACC104310,CUST204310,0,0.0,0.0,0,Salary,P002,Inactive,,Inactive,0.0,Yes,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Married,53
ACC104311,CUST204311,10,0.0,0.0,3,Savings,P003,Active,,Inactive,0.0,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Single,23
ACC104312,CUST204312,0,67767.58,0.0,0,Current,P002,,Inactive,Inactive,106970.45,No,No,No,No,No,No,No,No,No,,No,No,No,No,,No,No,No,No,Single,48
ACC104313,CUST204313,5,0.0,0.0,1,Current,P003,Inactive,Inactive,Inactive,0.0,Yes,No,No,No,No,No,No,,No,No,No,No,No,,No,No,No,No,No,Married,42
ACC104314,CUST204314,20,0.0,0.0,0,Current,P003,Active,Active,Active,0.0,No,No,,No,No,No,No,,No,No,,No,,Yes,No,No,No,No,,,20
ACC104315,CUST204315,0,0.0,0.0,0,Youth,P003,Active,Active,Inactive,0.0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,No,Single,30
ACC104316,CUST204316,2,425845.88,0.0,3,Youth,P001,Inactive,Inactive,Inactive,0.0,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,57
ACC104317,CUST204317,0,0.0,0.0,12,Youth,P003,Inactive,,Inactive,0.0,No,,No,No,No,No,,No,No,,No,No,No,No,No,No,No,No,No,Single,0
ACC104318,CUST204318,0,510404.13,0.0,0,Youth,P003,Inactive,,,128400.06,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Married,30
ACC104319,CUST204319,1,525434.78,0.0,12,Savings,P002,Inactive,Inactive,Inactive,325301.3,No,No,,No,No,,No,No,No,No,No,,No,No,No,No,No,No,No,Single,53
ACC104320,CUST204320,1,0.0,418424.26,1,Current,P001,,Inactive,Inactive,0.0,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,Single,45
ACC104321,CUST204321,10,465474.73,0.0,0,Salary,P002,,,Active,0.0,Yes,No,No,No,No,No,No,,No,No,No,,No,No,No,,No,No,No,Single,64
ACC104322,CUST204322,1,688638.66,0.0,3,Savings,P002,Inactive,Inactive,Inactive,422408.46,,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Single,34
ACC104323,CUST204323,0,0.0,128186.7,0,Current,P003,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,Single,68
ACC104324,CUST204324,5,0.0,297036.07,0,Current,P001,,Inactive,,0.0,,No,No,No,No,No,,No,No,No,,No,No,No,No,No,No,No,No,Divorced,40
ACC104325,CUST204325,20,767022.53,667675.98,1,Savings,P001,Inactive,Inactive,Inactive,0.0,Yes,No,,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,Single,32
ACC104326,CUST204326,0,228348.6,353095.41,0,Savings,P003,,,,258708.02,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Married,49
ACC104327,CUST204327,50,0.0,0.0,0,Savings,P001,,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,,,Yes,Married,29
ACC104328,CUST204328,0,0.0,0.0,0,Salary,P003,Inactive,,Active,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,Single,45
ACC104329,CUST204329,5,355385.38,538106.49,3,Current,P001,Active,Inactive,,0.0,Yes,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,,47
ACC104330,CUST204330,0,561911.13,273362.73,1,Salary,P001,Active,,Inactive,0.0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Married,52
ACC104331,CUST204331,0,608667.92,295014.7,0,Salary,P003,,Inactive,Inactive,192619.11,Yes,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,26
ACC104332,CUST204332,0,0.0,312918.21,6,Salary,P001,Inactive,,,0.0,No,Yes,No,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Single,61
ACC104333,CUST204333,1,485504.46,0.0,0,Salary,P001,Inactive,,,366766.48,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,18
ACC104334,CUST204334,0,0.0,0.0,1,Salary,P001,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,,No,,No,No,No,No,No,No,No,Married,53
ACC104335,CUST204335,0,0.0,363715.23,6,Savings,P002,Inactive,Active,Inactive,0.0,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,48
ACC104336,CUST204336,1,960334.97,756782.84,3,Salary,P003,Inactive,,Inactive,45298.62,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Single,62
ACC104337,CUST204337,10,347378.73,220806.01,0,Youth,P002,Inactive,Inactive,Inactive,0.0,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,,No,Single,62
ACC104338,CUST204338,0,0.0,283301.28,1,Savings,P001,Inactive,Inactive,,0.0,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,Widowed,60
ACC104339,CUST204339,0,0.0,0.0,0,Current,P001,Active,,,290457.74,,No,No,,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Married,41
ACC104340,CUST204340,0,282672.76,0.0,1,Current,P002,Inactive,Active,,0.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,60
ACC104341,CUST204341,0,0.0,640639.47,0,Savings,P001,Inactive,,,0.0,No,No,No,No,,No,Yes,No,No,,No,No,No,No,No,No,No,No,No,Single,62
ACC104342,CUST204342,5,629818.68,0.0,0,Salary,P001,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Single,55
ACC104343,CUST204343,5,684101.92,0.0,0,Savings,P003,,Inactive,Inactive,0.0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Widowed,61
ACC104344,CUST204344,1,0.0,0.0,0,Current,P001,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,Yes,Yes,Married,0
ACC104345,CUST204345,0,1089049.26,0.0,0,Current,P003,Inactive,,Inactive,0.0,No,No,No,No,,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,Single,41
ACC104346,CUST204346,2,550102.84,0.0,6,Savings,P003,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Single,56
ACC104347,CUST204347,1,367381.57,495681.94,0,Youth,P002,Inactive,,Inactive,0.0,No,,No,,No,,No,No,No,No,No,No,No,No,No,No,,No,No,Single,67
ACC104348,CUST204348,5,590574.87,0.0,0,Youth,P002,,Active,Inactive,197333.52,No,No,,No,No,No,No,No,No,,No,,No,No,No,,No,No,No,Divorced,30
ACC104349,CUST204349,1,446757.41,0.0,0,Youth,P001,Inactive,,,202215.21,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,Single,57
ACC104350,CUST204350,2,0.0,647263.64,1,Current,P002,Inactive,Inactive,Inactive,200504.03,No,,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Divorced,56
ACC104351,CUST204351,1,0.0,0.0,0,Youth,P003,Inactive,Inactive,Inactive,0.0,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,Single,44
ACC104352,CUST204352,0,973666.91,150345.05,0,Youth,P002,,Inactive,Inactive,142124.59,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,54
ACC104353,CUST204353,20,0.0,0.0,0,Savings,P003,Inactive,Inactive,Active,0.0,No,No,No,,Yes,No,,No,No,No,No,No,No,No,,No,,,No,Married,68
ACC104354,CUST204354,1,0.0,641855.91,3,Salary,P002,Inactive,Inactive,,0.0,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Divorced,34
ACC104355,CUST204355,1,358194.22,0.0,0,Salary,P001,Inactive,,Inactive,0.0,No,No,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Married,41
ACC104356,CUST204356,0,663216.21,0.0,0,Savings,P002,Inactive,,,0.0,Yes,No,,No,No,No,No,,No,No,,No,No,No,No,No,,No,No,Married,30
ACC104357,CUST204357,1,0.0,289196.89,1,Salary,P001,Inactive,Active,Inactive,0.0,,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,No,No,Single,52
ACC104358,CUST204358,1,245552.47,637719.84,0,Youth,P002,Inactive,Inactive,Inactive,262109.66,No,No,,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,Divorced,53
ACC104359,CUST204359,0,642605.17,0.0,0,Current,P003,Inactive,Inactive,Inactive,0.0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,,No,No,Single,19
ACC104360,CUST204360,0,0.0,652637.82,0,Youth,P002,Active,,Inactive,0.0,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,61
ACC104361,CUST204361,1,482132.83,0.0,12,Savings,P002,Inactive,Inactive,Inactive,134141.15,No,No,No,,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,Single,62
ACC104362,CUST204362,2,0.0,328258.75,0,Salary,P003,Inactive,Inactive,Inactive,40735.33,No,No,No,No,No,No,,No,No,,No,No,No,No,No,No,,,No,Single,68
ACC104363,CUST204363,1,0.0,0.0,0,Savings,P003,Active,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,,No,No,No,No,No,,,Yes,No,No,Single,22
ACC104364,CUST204364,0,0.0,0.0,0,Savings,P002,Inactive,Active,Inactive,0.0,Yes,No,No,No,,,No,No,Yes,No,No,,No,No,Yes,No,No,No,,Widowed,50
ACC104365,CUST204365,1,0.0,0.0,6,Youth,P003,Active,Inactive,,0.0,No,No,No,No,No,No,No,No,No,,No,No,Yes,Yes,No,No,No,,No,Single,32
ACC104366,CUST204366,0,0.0,0.0,0,Salary,P003,,Inactive,Inactive,0.0,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,32
ACC104367,CUST204367,0,625911.67,0.0,0,Current,P002,,,,0.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Widowed,23
ACC104368,CUST204368,0,322934.71,0.0,3,Youth,P001,,,Inactive,0.0,No,No,No,No,,No,No,,No,No,No,No,No,No,No,No,No,No,No,Married,0
ACC104369,CUST204369,0,0.0,0.0,30,Savings,P002,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,No,No,,23
ACC104370,CUST204370,0,95799.54,0.0,1,Savings,P002,Inactive,Inactive,Inactive,52766.52,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,Married,53
ACC104371,CUST204371,0,0.0,0.0,0,Salary,P001,Inactive,,Inactive,0.0,No,,No,No,,No,No,Yes,,No,No,No,,No,No,No,,No,No,Single,0
ACC104372,CUST204372,0,0.0,576052.64,0,Savings,P002,,,Inactive,132308.72,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Married,54
ACC104373,CUST204373,0,262323.07,0.0,0,Savings,P002,,Inactive,Inactive,59264.6,No,No,No,No,,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Single,49
ACC104374,CUST204374,1,0.0,782980.9,1,Youth,P003,Inactive,,Inactive,245031.5,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,,,No,No,No,Single,67
ACC104375,CUST204375,0,0.0,183511.79,1,Salary,P002,Inactive,,Inactive,0.0,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,Married,68
ACC104376,CUST204376,0,456886.41,158329.61,3,Youth,P001,Inactive,,Inactive,0.0,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Married,18
ACC104377,CUST204377,5,0.0,267143.81,0,Current,P001,Inactive,,Inactive,0.0,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,45
ACC104378,CUST204378,0,554662.25,0.0,1,Savings,P003,,,Inactive,0.0,No,Yes,No,No,No,No,,,No,No,No,,No,No,No,No,No,No,No,Widowed,48
ACC104379,CUST204379,1,0.0,0.0,6,Youth,P002,,,Inactive,378998.89,No,No,No,,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Divorced,68
ACC104380,CUST204380,0,0.0,0.0,6,Youth,P002,,Inactive,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Widowed,45
ACC104381,CUST204381,0,0.0,0.0,1,Salary,P002,Inactive,,,0.0,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Single,21
ACC104382,CUST204382,1,0.0,578315.69,1,Savings,P002,,,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Widowed,38
ACC104383,CUST204383,1,0.0,0.0,0,Youth,P001,,Inactive,,0.0,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,No,Married,32
ACC104384,CUST204384,5,0.0,0.0,0,Savings,P001,,Inactive,Inactive,113617.05,No,No,No,,No,,No,No,No,No,No,No,No,No,No,No,No,No,,Single,25
ACC104385,CUST204385,1,621359.01,75458.69,0,Current,P003,Inactive,Inactive,Inactive,52195.3,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,Single,51
ACC104386,CUST204386,20,549163.84,0.0,0,Savings,P002,Inactive,,,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,53
ACC104387,CUST204387,0,0.0,0.0,0,Savings,P001,Inactive,Inactive,,236856.74,No,No,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,Single,40
ACC104388,CUST204388,0,0.0,0.0,0,Youth,P002,Inactive,Inactive,Inactive,0.0,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,,60
ACC104389,CUST204389,0,0.0,582765.33,1,Salary,P001,Inactive,Inactive,Inactive,416576.37,No,No,No,No,No,No,Yes,No,No,Yes,,No,No,No,No,No,,No,No,Widowed,53
ACC104390,CUST204390,0,407650.99,688329.24,0,Salary,P001,Inactive,,Inactive,112721.59,No,No,,No,No,No,No,,Yes,No,,No,No,No,,No,Yes,No,No,Married,47
ACC104391,CUST204391,1,239199.36,0.0,0,Salary,P003,,,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,,No,,Single,66
ACC104392,CUST204392,1,0.0,0.0,0,Current,P002,Inactive,Inactive,Inactive,0.0,No,Yes,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,Married,22
ACC104393,CUST204393,0,820398.53,0.0,0,Current,P003,,Inactive,,60425.28,No,No,No,No,No,No,No,No,Yes,No,,No,No,No,No,No,,No,No,Single,24
ACC104394,CUST204394,10,0.0,0.0,0,Youth,P003,Inactive,,,0.0,No,No,No,No,No,No,No,,,No,No,No,Yes,No,No,No,No,No,No,Single,41
ACC104395,CUST204395,5,0.0,540761.48,30,Salary,P003,Inactive,Active,,0.0,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,,No,Yes,Single,18
ACC104396,CUST204396,0,0.0,0.0,0,Current,P003,Inactive,Active,Inactive,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Married,66
ACC104397,CUST204397,0,0.0,0.0,0,Salary,P003,Inactive,,Inactive,0.0,No,,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,No,No,No,Married,54
ACC104398,CUST204398,0,0.0,213394.41,0,Salary,P003,,Inactive,Inactive,341783.86,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,Single,30
ACC104399,CUST204399,0,0.0,191344.48,1,Current,P003,Inactive,Active,Inactive,0.0,No,No,No,No,No,No,No,No,,No,No,No,,No,No,No,No,No,No,,35
ACC104400,CUST204400,0,545412.61,176843.06,1,Salary,P002,Inactive,,Inactive,0.0,No,No,No,No,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Single,24
ACC104401,CUST204401,1,0.0,0.0,0,Savings,P003,Inactive,Inactive,Inactive,1737.31,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,Single,24
ACC104402,CUST204402,0,0.0,0.0,6,Youth,P002,,Inactive,Inactive,0.0,Yes,No,No,No,No,No,Yes,No,No,No,,No,No,No,,No,No,No,No,Single,0
ACC104403,CUST204403,0,0.0,0.0,3,Current,P002,Inactive,Inactive,,0.0,Yes,,No,No,No,No,Yes,No,No,No,No,,No,No,No,No,No,Yes,No,Single,22
ACC104404,CUST204404,50,0.0,580583.31,0,Current,P001,,,,0.0,No,No,No,No,No,Yes,,No,No,No,No,No,No,No,,No,No,No,No,Married,26
ACC104405,CUST204405,1,0.0,0.0,0,Salary,P003,Inactive,Inactive,,0.0,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Single,63
ACC104406,CUST204406,10,0.0,299137.59,0,Current,P002,,Inactive,,0.0,Yes,No,No,,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Single,42
ACC104407,CUST204407,0,0.0,414326.26,0,Savings,P001,Inactive,Inactive,,265610.96,,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,Married,54
ACC104408,CUST204408,0,0.0,0.0,3,Salary,P001,Inactive,Inactive,Inactive,469060.59,,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,No,Married,67
ACC104409,CUST204409,1,0.0,0.0,0,Savings,P003,Inactive,,Inactive,0.0,No,No,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Married,43
ACC104410,CUST204410,0,0.0,557372.01,0,Youth,P003,Active,,Inactive,0.0,Yes,No,No,No,No,No,No,No,No,,No,No,No,,No,No,No,No,Yes,Single,42
ACC104411,CUST204411,0,588207.17,518090.46,0,Youth,P003,,,Inactive,0.0,No,No,No,No,,No,No,No,No,No,,No,No,No,No,No,No,Yes,No,Married,64
ACC104412,CUST204412,1,332283.87,627971.32,0,Savings,P003,Inactive,Inactive,,0.0,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Divorced,41
ACC104413,CUST204413,1,0.0,0.0,6,Salary,P002,Inactive,Active,Inactive,0.0,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,No,No,No,Single,22
